student_id,nom,prenom,genre,institution_id,institution_name,programme,niveau,annee_inscription,ville_origine,boursier,moyenne_s1,moyenne_s2,nb_absences_s1,nb_absences_s2,statut,annee_academique
ETU-BB8E2E5A,Mzoughi,Tarek,M,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Doctorat,L2,2022,Ariana,Oui,8.42,8.8,2,5,actif,2023-2024
ETU-115C403D,Trabelsi,Asma,F,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Cycle Ingénieur,L1,2023,Ben Arous,Non,10.0,10.56,9,2,actif,2023-2024
ETU-E295123A,Ayari,Rania,F,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Cycle Ingénieur,M1,2021,Tunis,Non,7.44,6.91,3,3,actif,2023-2024
ETU-CE111993,Ayari,Mohamed,M,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Doctorat,L1,2023,Monastir,Non,14.34,15.12,4,4,actif,2023-2024
ETU-EF2F18DF,Sfaxi,Anis,M,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Master,L1,2021,Zaghouan,Oui,7.25,8.81,10,6,actif,2023-2024
ETU-FFFD8F20,Oueslati,Nizar,M,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Cycle Ingénieur,L1,2021,Bizerte,Non,14.24,14.68,9,0,actif,2023-2024
ETU-2CA66715,Belhaj,Bilel,M,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Cycle Ingénieur,M1,2024,Ben Arous,Non,11.4,10.39,8,5,actif,2023-2024
ETU-5FF39ABB,Ayari,Mehdi,M,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Licence,L2,2022,Ben Arous,Non,7.08,7.12,12,5,actif,2023-2024
ETU-7C235129,Ayari,Anis,M,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Cycle Ingénieur,L3,2023,Zaghouan,Non,9.69,8.29,12,12,actif,2023-2024
ETU-6581DC1F,Aloui,Salma,F,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Doctorat,L2,2022,Sousse,Non,16.57,18.5,2,3,actif,2023-2024
ETU-23835FA5,Jebali,Asma,F,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Licence,L2,2021,Bizerte,Non,7.29,8.76,7,6,actif,2023-2024
ETU-927E5758,Hamdi,Ahmed,M,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Cycle Ingénieur,M1,2021,Ben Arous,Non,11.57,10.83,12,8,actif,2023-2024
ETU-B3AA49F0,Hamdi,Mehdi,M,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Master,L2,2024,Monastir,Non,14.56,15.69,10,5,actif,2023-2024
ETU-7B7A227E,Sfaxi,Sirine,F,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Master,M2,2020,Ben Arous,Non,12.98,13.48,8,7,actif,2023-2024
ETU-66AD0148,Ben Ali,Lina,F,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Doctorat,L2,2020,Sousse,Oui,4.31,6.01,15,16,actif,2023-2024
ETU-9CDB16F6,Jebali,Asma,F,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Cycle Ingénieur,M2,2024,Sfax,Non,11.87,11.2,7,8,actif,2023-2024
ETU-12E2CF6E,Trabelsi,Rania,F,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Cycle Ingénieur,M1,2024,Tunis,Non,13.16,13.02,8,6,actif,2023-2024
ETU-44AA5D96,Zouaghi,Rami,M,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Master,L1,2023,Nabeul,Non,16.26,15.99,12,1,actif,2023-2024
ETU-6F9E834F,Jebali,Rami,M,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Master,M1,2020,Zaghouan,Oui,9.89,9.84,8,3,actif,2023-2024
ETU-F3C3478F,Mzoughi,Hamza,M,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Doctorat,M2,2022,Manouba,Non,15.41,16.27,6,6,diplome,2023-2024
ETU-EC091348,Sfaxi,Salma,F,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Doctorat,L3,2023,Zaghouan,Non,14.05,13.51,2,5,actif,2023-2024
ETU-65F1E908,Jebali,Asma,F,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Master,L3,2022,Tunis,Non,8.61,10.12,8,9,actif,2023-2024
ETU-547D342D,Chaari,Nour,F,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Master,L2,2023,Bizerte,Non,10.78,11.19,10,4,actif,2023-2024
ETU-CBF6568F,Aloui,Amira,F,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Master,M2,2024,Bizerte,Non,17.3,17.92,3,4,actif,2023-2024
ETU-6D37E2B0,Trabelsi,Fatma,F,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Cycle Ingénieur,L1,2021,Zaghouan,Oui,14.64,13.82,8,11,actif,2023-2024
ETU-6C6AAA7A,Belhaj,Nizar,M,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Cycle Ingénieur,M1,2024,Sfax,Oui,12.64,14.56,8,11,actif,2023-2024
ETU-FA6ED4A0,Khlifi,Nour,F,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Cycle Ingénieur,L2,2023,Monastir,Non,13.61,13.71,6,2,actif,2023-2024
ETU-5E013184,Khlifi,Rim,F,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Doctorat,L2,2022,Manouba,Non,14.65,13.72,2,1,actif,2023-2024
ETU-2DE4D52B,Baccouche,Tarek,M,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Doctorat,M2,2020,Manouba,Non,16.8,17.78,0,3,actif,2023-2024
ETU-A9A5BAB9,Mansouri,Khaled,M,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Cycle Ingénieur,L2,2020,Monastir,Oui,7.18,6.31,5,8,actif,2023-2024
ETU-3440DEC1,Belhaj,Khaled,M,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Cycle Ingénieur,L2,2021,Nabeul,Non,3.4,3.95,35,24,abandonne,2023-2024
ETU-7C0D03FA,Hamdi,Sarra,F,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Doctorat,L3,2022,Zaghouan,Oui,12.77,14.58,5,3,diplome,2023-2024
ETU-7713BD35,Zouaghi,Anis,M,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Master,M2,2023,Ariana,Oui,10.49,10.23,10,6,actif,2023-2024
ETU-25AC35FF,Baccouche,Khaled,M,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Master,M1,2021,Ben Arous,Oui,13.58,12.6,5,6,actif,2023-2024
ETU-53A653AA,Dridi,Mohamed,M,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Master,L1,2020,Ariana,Non,10.76,9.41,0,3,actif,2023-2024
ETU-8336C3E6,Khlifi,Khaled,M,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Licence,M2,2024,Ariana,Non,11.09,9.68,0,3,diplome,2023-2024
ETU-5A3D0CD7,Ben Ali,Bilel,M,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Licence,L2,2020,Manouba,Non,11.18,12.95,4,0,actif,2023-2024
ETU-B0612A22,Mansouri,Khaled,M,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Doctorat,L3,2022,Manouba,Non,14.94,16.74,1,2,diplome,2023-2024
ETU-7434B470,Belhaj,Maissa,F,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Doctorat,M1,2023,Ben Arous,Oui,12.79,14.52,5,3,actif,2023-2024
ETU-27502689,Khemiri,Anis,M,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Master,M1,2024,Sousse,Non,9.72,9.16,10,9,actif,2023-2024
ETU-8CDDC5B8,Belhaj,Mariem,F,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Licence,M1,2020,Zaghouan,Non,3.67,4.01,27,22,abandonne,2023-2024
ETU-067E2932,Belhaj,Fatma,F,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Licence,M1,2020,Sousse,Non,13.81,13.51,6,4,actif,2023-2024
ETU-38A10E75,Belhaj,Mohamed,M,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Licence,M2,2022,Sfax,Non,7.47,6.95,12,15,actif,2023-2024
ETU-3673F7C3,Khlifi,Hajer,F,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Master,L2,2021,Manouba,Non,17.12,18.51,8,2,actif,2023-2024
ETU-F2E829A4,Mzoughi,Bilel,M,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Master,L1,2024,Ben Arous,Oui,2.41,2.41,35,33,abandonne,2023-2024
ETU-4CB02BEB,Sfaxi,Ahmed,M,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Master,L1,2022,Ben Arous,Oui,16.24,15.75,8,7,actif,2023-2024
ETU-11AA3910,Sfaxi,Rami,M,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Master,L1,2023,Ariana,Non,13.16,14.99,9,6,actif,2023-2024
ETU-E6BAB7F9,Mansouri,Bilel,M,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Licence,L1,2020,Nabeul,Non,10.63,9.67,12,7,actif,2023-2024
ETU-715E8B0D,Dridi,Bilel,M,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Doctorat,L1,2022,Ben Arous,Oui,10.86,10.52,4,3,actif,2023-2024
ETU-2EB2DD9D,Ayari,Mariem,F,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Master,L2,2022,Sfax,Non,9.02,9.87,12,3,actif,2023-2024
ETU-05205C0A,Ayari,Hedi,M,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Doctorat,L2,2022,Tunis,Non,8.45,8.82,12,0,actif,2023-2024
ETU-6715190B,Aloui,Ines,F,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Doctorat,L2,2021,Tunis,Non,7.19,8.97,3,6,actif,2023-2024
ETU-36099BFC,Belhaj,Khaled,M,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Doctorat,M2,2023,Sousse,Non,12.09,13.14,8,5,diplome,2023-2024
ETU-87AA968D,Gafsi,Rami,M,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Licence,M1,2021,Zaghouan,Non,11.59,10.94,11,11,actif,2023-2024
ETU-09DD6241,Dridi,Mohamed,M,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Master,M2,2021,Sfax,Oui,17.45,19.06,2,4,diplome,2023-2024
ETU-87810D3F,Ben Ali,Amira,F,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Master,M1,2020,Sousse,Non,13.32,14.84,3,5,actif,2023-2024
ETU-EA50B664,Aloui,Sarra,F,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Cycle Ingénieur,L2,2024,Ariana,Oui,11.46,12.17,12,1,actif,2023-2024
ETU-2BDD2710,Khlifi,Mehdi,M,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Doctorat,L2,2022,Sousse,Oui,9.69,8.86,12,11,actif,2023-2024
ETU-5CF1C179,Zouaghi,Maissa,F,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Doctorat,L1,2024,Ben Arous,Non,16.59,16.38,2,1,actif,2023-2024
ETU-EA2CC5F6,Zouaghi,Ines,F,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Master,L1,2022,Sousse,Non,7.01,6.97,6,8,actif,2023-2024
ETU-2E6995AE,Mzoughi,Fatma,F,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Cycle Ingénieur,M1,2024,Zaghouan,Non,13.31,14.52,11,3,actif,2023-2024
ETU-ACFB401C,Ayari,Rim,F,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Doctorat,L3,2024,Manouba,Non,14.26,15.61,12,1,actif,2023-2024
ETU-42A8DEA2,Ben Ali,Lina,F,UCAR-ESAMateur,Ecole Supérieure d'Agriculture de Mateur,Licence,M2,2024,Zaghouan,Non,16.42,15.11,5,8,diplome,2023-2024
ETU-D1339B4B,Trabelsi,Rim,F,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Master,M1,2024,Monastir,Non,16.1,16.31,12,6,actif,2023-2024
ETU-EAF9BDFE,Aloui,Tarek,M,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Cycle Ingénieur,L2,2021,Zaghouan,Non,4.82,3.98,24,17,abandonne,2023-2024
ETU-4B4841BC,Aloui,Asma,F,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Licence,L2,2021,Tunis,Non,12.88,11.98,3,3,actif,2023-2024
ETU-D7FA9958,Aloui,Mariem,F,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Licence,M1,2024,Manouba,Non,9.52,9.17,6,9,actif,2023-2024
ETU-849926AC,Mansouri,Tarek,M,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Cycle Ingénieur,L1,2022,Bizerte,Non,10.94,12.36,4,1,actif,2023-2024
ETU-569944C2,Zouaghi,Bilel,M,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Licence,L3,2023,Ben Arous,Oui,7.43,7.29,9,11,actif,2023-2024
ETU-3890E91D,Mzoughi,Anis,M,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Licence,L1,2024,Zaghouan,Non,13.88,13.69,2,1,actif,2023-2024
ETU-7A662A27,Chaari,Fatma,F,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Licence,L2,2023,Ben Arous,Oui,10.59,10.61,3,3,actif,2023-2024
ETU-0EFFF3CF,Hamdi,Mohamed,M,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Doctorat,L3,2021,Nabeul,Non,9.04,8.19,5,5,actif,2023-2024
ETU-81AA4884,Khlifi,Khaled,M,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Licence,M1,2021,Monastir,Oui,7.1,8.76,5,5,actif,2023-2024
ETU-04BAE5AD,Chaari,Yassine,M,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Master,M1,2021,Ben Arous,Oui,17.32,17.71,8,6,actif,2023-2024
ETU-9511AFF7,Mansouri,Mehdi,M,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Master,L2,2021,Ariana,Non,7.8,8.45,9,9,actif,2023-2024
ETU-0E00119C,Gafsi,Nour,F,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Master,M2,2021,Ben Arous,Non,10.18,9.99,5,3,diplome,2023-2024
ETU-6A9771E6,Aloui,Yassine,M,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Cycle Ingénieur,L2,2020,Nabeul,Non,16.4,15.43,10,12,actif,2023-2024
ETU-46DFA608,Zouaghi,Sarra,F,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Master,M1,2022,Nabeul,Non,7.34,7.47,3,2,actif,2023-2024
ETU-51D7592F,Khemiri,Hamza,M,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Licence,L3,2020,Nabeul,Non,7.01,8.74,6,8,actif,2023-2024
ETU-9EA42FB8,Ayari,Ahmed,M,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Doctorat,L2,2021,Tunis,Non,7.96,7.55,12,5,actif,2023-2024
ETU-DFA26971,Dridi,Nizar,M,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Master,L3,2020,Tunis,Non,9.26,9.82,7,10,actif,2023-2024
ETU-C8B6754F,Ayari,Ahmed,M,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Cycle Ingénieur,L1,2020,Bizerte,Non,11.9,13.27,2,4,actif,2023-2024
ETU-13A3F06E,Khemiri,Salma,F,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Master,L3,2024,Ariana,Non,13.96,15.13,3,0,actif,2023-2024
ETU-E58042E4,Chaari,Sarra,F,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Master,M2,2024,Bizerte,Non,15.24,15.56,4,4,actif,2023-2024
ETU-634F9019,Aloui,Rim,F,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Cycle Ingénieur,M2,2022,Ariana,Non,13.62,13.39,0,2,diplome,2023-2024
ETU-FE4FB01A,Mzoughi,Fatma,F,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Doctorat,M1,2023,Nabeul,Non,10.65,10.28,6,6,actif,2023-2024
ETU-2B7AFDD0,Trabelsi,Sarra,F,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Doctorat,L1,2024,Ben Arous,Non,4.53,5.86,22,4,abandonne,2023-2024
ETU-3F42521E,Sfaxi,Yassine,M,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Master,M1,2024,Sousse,Oui,11.89,13.47,8,6,actif,2023-2024
ETU-A28BE09A,Aloui,Sirine,F,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Licence,M1,2022,Monastir,Non,16.36,18.2,8,7,actif,2023-2024
ETU-D0E2ABAC,Mzoughi,Yassine,M,UCAR-ESIAT,Ecole Supérieure des Industries Alimentaires de Tunis,Licence,M1,2022,Ariana,Non,8.05,9.67,1,2,actif,2023-2024
ETU-7A8EFAF9,Khemiri,Sami,M,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Licence,L2,2020,Manouba,Non,15.6,17.17,8,10,actif,2023-2024
ETU-B7F172F4,Khemiri,Rania,F,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Doctorat,L3,2024,Sfax,Non,9.13,10.34,10,9,actif,2023-2024
ETU-D2BBEC6C,Gafsi,Mariem,F,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Master,M1,2022,Tunis,Non,14.85,15.48,7,10,actif,2023-2024
ETU-45E7FCCD,Hamdi,Tarek,M,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Master,L2,2024,Bizerte,Oui,9.91,9.79,11,7,actif,2023-2024
ETU-0D06A660,Khlifi,Amira,F,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Cycle Ingénieur,L2,2022,Sousse,Non,13.77,14.38,12,11,actif,2023-2024
ETU-4BAFB4CD,Belhaj,Sirine,F,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Doctorat,L2,2021,Monastir,Oui,11.65,12.02,0,3,actif,2023-2024
ETU-104F0ADD,Mzoughi,Fatma,F,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Master,L3,2024,Tunis,Non,10.22,11.89,4,1,diplome,2023-2024
ETU-42738219,Khemiri,Hamza,M,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Licence,L3,2020,Manouba,Non,3.29,5.18,39,18,abandonne,2023-2024
ETU-A3D200CA,Belhaj,Salma,F,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Doctorat,M2,2020,Monastir,Non,9.82,11.25,7,10,actif,2023-2024
ETU-BE5EE9F8,Oueslati,Rim,F,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Master,L2,2023,Tunis,Non,2.97,1.84,18,5,actif,2023-2024
ETU-E0E17936,Chaari,Sirine,F,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Doctorat,M1,2021,Tunis,Non,5.33,5.18,16,4,actif,2023-2024
ETU-D92EFBD5,Ben Ali,Sirine,F,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Master,M1,2024,Tunis,Non,9.93,9.99,6,2,actif,2023-2024
ETU-FBCCB2E7,Baccouche,Rim,F,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Doctorat,L1,2021,Monastir,Non,13.78,13.7,8,8,actif,2023-2024
ETU-11BAA5E1,Ayari,Rim,F,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Cycle Ingénieur,L2,2020,Bizerte,Oui,7.09,7.34,4,6,actif,2023-2024
ETU-69F43557,Jebali,Sarra,F,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Licence,L1,2021,Ariana,Non,11.48,11.93,1,1,actif,2023-2024
ETU-6BAAF815,Jebali,Hamza,M,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Doctorat,M1,2024,Monastir,Non,8.15,7.1,1,1,actif,2023-2024
ETU-8C3CB463,Jebali,Yassine,M,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Cycle Ingénieur,L2,2020,Ben Arous,Non,13.83,13.15,10,13,actif,2023-2024
ETU-2C84CBD4,Sfaxi,Sarra,F,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Doctorat,M2,2023,Sousse,Non,2.59,2.16,34,36,abandonne,2023-2024
ETU-2317F405,Ben Ali,Rami,M,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Cycle Ingénieur,L1,2020,Sousse,Oui,16.28,17.6,5,7,actif,2023-2024
ETU-172A360B,Belhaj,Bilel,M,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Licence,L1,2020,Sfax,Non,10.72,10.16,2,2,actif,2023-2024
ETU-B7129C9C,Mansouri,Tarek,M,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Cycle Ingénieur,L3,2021,Sousse,Oui,10.5,12.02,9,4,diplome,2023-2024
ETU-3DB91C17,Gafsi,Bilel,M,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Licence,L3,2020,Bizerte,Non,16.16,17.21,11,7,diplome,2023-2024
ETU-D2E40A34,Mzoughi,Fatma,F,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Master,L1,2020,Nabeul,Non,14.75,14.26,1,0,actif,2023-2024
ETU-DDC50934,Hamdi,Sami,M,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Doctorat,L1,2020,Ariana,Non,12.05,11.96,2,3,actif,2023-2024
ETU-6872E837,Trabelsi,Anis,M,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Licence,L3,2024,Sfax,Non,12.26,13.46,12,13,actif,2023-2024
ETU-4EE7909C,Chaari,Mohamed,M,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Doctorat,L1,2020,Tunis,Non,8.56,10.08,2,4,actif,2023-2024
ETU-E6470E90,Ayari,Sarra,F,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Cycle Ingénieur,L3,2024,Bizerte,Non,16.39,16.44,0,1,actif,2023-2024
ETU-9CE387E1,Baccouche,Rim,F,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Doctorat,M1,2021,Ben Arous,Oui,11.02,10.99,7,2,actif,2023-2024
ETU-53C6A7B8,Ayari,Mohamed,M,UCAR-ISPA,Institut Supérieur de Pêche et d'Aquaculture de Bizerte,Master,L1,2021,Nabeul,Oui,9.77,10.74,10,8,actif,2023-2024
ETU-9D32F7C3,Chaari,Maissa,F,UCAR-INTES,Institut National du Travail et des Etudes Sociales de Tunis,Doctorat,M1,2022,Sfax,Non,10.73,10.13,6,2,actif,2023-2024
ETU-61F91ECF,Khlifi,Hamza,M,UCAR-INTES,Institut National du Travail et des Etudes Sociales de Tunis,Licence,L3,2024,Sfax,Non,14.12,13.75,1,0,actif,2023-2024
ETU-96069A69,Trabelsi,Khaled,M,UCAR-INTES,Institut National du Travail et des Etudes Sociales de Tunis,Doctorat,L2,2023,Monastir,Non,12.13,10.72,8,10,actif,2023-2024
ETU-ED8B92AD,Ben Ali,Adam,M,UCAR-INTES,Institut National du Travail et des Etudes Sociales de Tunis,Master,M2,2021,Zaghouan,Oui,12.89,12.93,6,2,actif,2023-2024
ETU-F56D2B34,Trabelsi,Tarek,M,UCAR-INTES,Institut National du Travail et des Etudes Sociales de Tunis,Master,L2,2023,Nabeul,Non,13.54,14.92,6,5,actif,2023-2024
ETU-970B1298,Baccouche,Khaled,M,UCAR-INTES,Institut National du Travail et des Etudes Sociales de Tunis,Master,L1,2020,Manouba,Non,7.42,7.13,7,1,actif,2023-2024
ETU-C0C81898,Mansouri,Asma,F,UCAR-INTES,Institut National du Travail et des Etudes Sociales de Tunis,Cycle Ingénieur,M2,2022,Manouba,Non,16.39,18.35,0,2,diplome,2023-2024
ETU-A53C81D9,Chaari,Nour,F,UCAR-INTES,Institut National du Travail et des Etudes Sociales de Tunis,Master,M2,2020,Zaghouan,Non,12.97,12.31,4,1,diplome,2023-2024
ETU-E5E9269C,Ayari,Mehdi,M,UCAR-INTES,Institut National du Travail et des Etudes Sociales de Tunis,Cycle Ingénieur,M1,2022,Ben Arous,Non,17.28,17.45,12,12,actif,2023-2024
ETU-057845E3,Jebali,Hedi,M,UCAR-INTES,Institut National du Travail et des Etudes Sociales de Tunis,Licence,L3,2024,Sfax,Oui,11.48,12.56,3,0,diplome,2023-2024
ETU-42D87BE1,Oueslati,Hamza,M,UCAR-INTES,Institut National du Travail et des Etudes Sociales de Tunis,Licence,M2,2022,Monastir,Non,11.2,11.97,4,0,actif,2023-2024
ETU-E0879311,Aloui,Yassine,M,UCAR-INTES,Institut National du Travail et des Etudes Sociales de Tunis,Cycle Ingénieur,M1,2023,Bizerte,Non,16.77,17.01,1,0,actif,2023-2024
ETU-4E3A6B07,Trabelsi,Ahmed,M,UCAR-INTES,Institut National du Travail et des Etudes Sociales de Tunis,Cycle Ingénieur,M1,2022,Nabeul,Non,8.3,8.09,1,3,actif,2023-2024
ETU-4F237E4D,Dridi,Yassine,M,UCAR-INTES,Institut National du Travail et des Etudes Sociales de Tunis,Master,M1,2024,Ben Arous,Non,9.77,11.66,9,3,actif,2023-2024
ETU-DF53421A,Khemiri,Bilel,M,UCAR-INTES,Institut National du Travail et des Etudes Sociales de Tunis,Licence,L3,2024,Tunis,Non,8.54,8.5,10,12,actif,2023-2024
ETU-FC66966D,Khlifi,Nour,F,UCAR-INTES,Institut National du Travail et des Etudes Sociales de Tunis,Cycle Ingénieur,L1,2024,Bizerte,Non,14.56,14.56,6,9,actif,2023-2024
ETU-6F23245F,Belhaj,Nour,F,UCAR-INTES,Institut National du Travail et des Etudes Sociales de Tunis,Cycle Ingénieur,M1,2020,Bizerte,Non,11.67,12.77,5,0,actif,2023-2024
ETU-04EBB1D1,Trabelsi,Amira,F,UCAR-INTES,Institut National du Travail et des Etudes Sociales de Tunis,Cycle Ingénieur,L2,2021,Ben Arous,Non,11.14,10.84,12,12,actif,2023-2024
ETU-8E9A3F90,Hamdi,Sarra,F,UCAR-INTES,Institut National du Travail et des Etudes Sociales de Tunis,Master,M2,2023,Ariana,Oui,12.56,11.12,3,2,actif,2023-2024
